AccX [mg],AccY [mg],AccZ [mg],State
204,201,531,0
256,267,585,0
313,317,651,0
358,324,736,0
347,371,805,0
412,430,865,0
528,487,891,0
580,505,964,0
582,481,1068,0
588,419,1211,0
575,354,1264,0
576,310,1285,0
566,269,1325,0
607,236,1359,0
662,195,1400,0
657,125,1387,0
646,60,1314,0
628,22,1261,0
648,-34,1260,0
728,-48,1308,0
839,-87,1333,0
951,-142,1325,0
969,-209,1273,0
980,-300,1184,0
982,-355,1078,0
998,-364,970,0
1059,-356,908,0
1073,-374,848,0
1089,-394,822,0
1154,-372,855,0
1166,-339,879,0
1115,-249,817,0
1117,-82,697,0
1106,69,514,0
962,188,448,0
841,214,477,0
727,276,511,0
707,314,566,0
642,382,665,0
571,411,797,0
525,403,943,0
447,365,931,0
403,345,981,0
294,237,1110,0
220,104,1234,0
202,-31,1257,0
262,-139,1184,0
338,-215,1111,0
373,-237,1062,0
370,-265,1078,0
511,-274,1164,0
672,-210,1269,0
851,-143,1296,0
867,-106,1274,0
774,-60,1184,0
676,-30,1060,0
593,-7,968,0
605,-19,940,0
607,-19,941,0
601,-47,982,0
537,-60,1013,0
506,-61,1063,0
535,-96,1078,0
577,-116,966,0
648,-136,907,0
633,-122,883,0
618,-82,893,0
635,-39,917,0
670,-1,923,0
762,57,910,0
779,129,908,0
766,216,879,0
744,304,819,0
685,356,767,0
599,383,732,0
550,416,777,0
516,398,867,0
547,345,1015,0
504,269,1193,0
430,179,1338,0
381,109,1482,0
362,87,1524,0
317,83,1427,0
351,137,1358,0
370,182,1264,0
344,275,1153,0
336,352,1016,0
399,412,958,0
448,458,907,0
540,511,930,0
614,566,980,0
689,621,950,0
826,570,900,0
935,491,698,0
919,447,537,0
815,447,329,0
689,484,107,0
589,535,-25,0
425,506,-127,0
275,443,-163,0
36,412,-226,0
-203,398,-238,0
-612,363,-278,0
-737,303,-128,0
-786,326,27,0
-822,374,142,0
-807,347,191,0
-677,338,244,0
-559,356,249,0
-555,242,282,0
-559,143,324,0
-578,54,444,0
-561,-34,540,0
-601,-100,588,0
-630,-243,659,0
-640,-296,702,0
-620,-323,742,0
-469,-309,803,0
-316,-276,964,0
-57,-195,1170,0
357,-53,1242,0
266,-50,1354,0
208,-94,1361,0
164,-115,1355,0
321,-115,1224,0
422,-103,1083,0
458,-84,929,0
520,-44,932,0
731,-52,976,0
884,-57,967,0
841,-102,903,0
883,-176,801,0
1008,-167,774,0
1187,-110,728,0
1383,-81,694,0
1474,-42,664,0
1598,66,596,0
1643,154,581,0
1548,150,679,0
1376,33,821,0
1241,-12,850,0
1179,0,814,0
1152,24,782,0
1125,25,760,0
1044,-2,816,0
951,-74,876,0
867,-158,934,0
780,-157,1020,0
699,-194,1178,0
573,-183,1353,0
494,-183,1482,0
380,-233,1538,0
240,-321,1538,0
175,-376,1607,0
159,-386,1710,0
167,-359,1682,0
176,-336,1660,0
162,-303,1657,0
47,-238,1662,0
82,-292,1637,0
108,-353,1588,0
71,-287,1559,0
-26,-307,1462,0
-140,-484,1265,0
-108,-702,1031,0
-182,-891,860,0
-458,-967,541,0
-599,-977,81,0
213,-658,164,0
511,-552,196,0
671,-488,266,0
686,-485,431,0
764,-397,470,0
757,-372,405,0
723,-400,432,0
693,-440,412,0
777,-432,457,0
936,-355,570,0
1095,-247,652,0
1094,-228,599,0
1109,-300,567,0
1200,-352,557,0
1200,-292,575,0
1231,-486,682,0
